[Header],B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AL,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AV,AW,AX
,3932119538.2335,299.942031860352,-1223.57043457031,-0.0143471245865654,2.45753528000778E-5,1,0.999253354069792,40.0298881530762,1.9949100545626,4.72000008448958,-0.162298904683358,-0.0281959209493771,2.5,-1.52938659039964E-6,-0.0143467204685636,-1.10574934290752E-5,299.942535400391,299.942535400391,-1323.5947265625,-1123.54614257812,49.751436877563,17.0918803207646,48.2589874267578,0,0,0,40,299.943389892578,1,6,1,1.91009521484375,55.2297172546387,,,,,,,,,,,,,,,,
,3932119539.212,299.941604614258,-1022.77725219727,-0.0137595571014168,2.96012831521017E-5,1,0.999253354069792,40.0298881530762,1.9949390299345,4.72000008448958,-0.155653743163872,-0.0270450481628477,2.5,-1.77373917637634E-6,-0.0137591694930788,-1.09118475652272E-5,299.941528320313,299.941528320313,-1123.54614257812,-922.008361816406,49.9742010055438,17.0918608441966,48.2605628967285,0,0,0,40,299.944091796875,1,6,1,1.90216064453125,55.2297172546387,,,,,,,,,,,,,,,,
,3932119540.212,299.941680908203,-819.593627929688,-0.0130321713636562,3.71695094628137E-5,1,0.999253354069792,40.0298881530762,1.99486561907349,4.72000008448958,-0.147422883710103,-0.0255980171438351,2.5,-2.28886450481332E-7,-0.0130318051616962,-8.88414503153345E-6,299.941680908203,299.941680908203,-922.008361816406,-717.178894042969,49.5177299503129,17.0932632040345,48.2598876953125,0,0,0,40,299.941802978516,1,6,1,1.90170288085938,55.2297172546387,,,,,,,,,,,,,,,,
,3932119541.2055,299.941604614258,-616.369659423828,-0.0121077665511567,4.84050414542495E-5,1,0.999253354069792,40.0298881530762,1.99489821273129,4.72000008448958,-0.136969456018819,-0.0237740494815984,2.5,5.48613312816667E-7,-0.012107426843917,-7.4928971447432E-6,299.941680908203,299.941680908203,-717.178894042969,-515.560424804687,50.0203170881784,17.0920440033977,48.2630424499512,0,0,0,40,299.942108154297,1,6,1,1.89926147460938,54.7409591674805,,,,,,,,,,,,,,,,
,3932119542.23,299.941818237305,-414.755950927734,-0.0108561287065317,6.75602967112468E-5,1,0.999253354069792,40.0298881530762,1.9949257785816,4.72000008448958,-0.122814507687495,-0.0213016757241662,2.5,1.81973827655486E-6,-0.0108558249140063,-5.39065317572118E-6,299.941528320313,299.941528320313,-515.560424804687,-313.951477050781,49.402830557986,17.091788024521,48.2578620910645,0,0,0,40,299.943817138672,1,6,1,1.90048217773438,55.2297172546387,,,,,,,,,,,,,,,,
,3932119543.2625,299.942321777344,-213.151737213135,-0.00895819076385983,0.000111595514762428,1,0.999253354069792,40.0298881530762,1.99492298878187,4.72000008448958,-0.10135851342452,-0.0174890716058449,2.5,9.32350068903769E-6,-0.00895794512844561,3.37336417717234E-6,299.942108154297,299.942108154297,-313.951477050781,-112.351997375488,50.0265701163322,17.0922030983846,48.2578620910645,0,0,0,40,299.941802978516,1,6,1,1.90261840820313,55.2297172546387,,,,,,,,,,,,,,,,
,3932119545.2125,299.943603515625,-0.380471222102642,-0.00470225413761329,2.46977615721607E-6,1,0.999253354069792,40.0298881530762,1.99491777830293,4.72000008448958,-0.0531909318945461,-0.00925589767272746,2.5,-1.798760811818E-6,-0.00470212056499733,-4.92189416518064E-6,299.944396972656,299.944396972656,-0.804956078529358,0.0440136343240738,50.1242736812361,17.0915416702692,48.2526817321777,0,0,0,40,299.942962646484,1,4,1,1.91009521484375,54.7409591674805,,,,,,,,,,,,,,,,
,3932119549.211,299.942810058594,0.0131851208861917,-0.00468360138037447,5.45662666692647E-7,1,0.999253354069792,40.0298881530762,1.99488115733675,4.72000008448958,-0.0529806449822638,-0.0092095480455057,2.5,-9.54397693619135E-7,-0.00468346900873652,-4.06517574784504E-6,299.943084716797,299.943084716797,0.00607084995135665,0.0202993918210268,49.8217834442937,17.0920119427133,48.2661933898926,0,0,0,40,299.940093994141,1,4,1,1.90078735351562,54.7409591674805,,,,,,,,,,,,,,,,
,3932119557.2445,299.942108154297,-1.43575489148498,-0.00467936202293275,4.00425904766878E-7,1,0.999253354069792,40.0298881530762,1.99491699112887,4.72000008448958,-0.0529309877970138,-0.00921645275057967,2.5,-2.28668162058575E-6,-0.00467922898733764,-5.39461509160751E-6,299.942108154297,299.942108154297,-2.78746652603149,-0.0840432569384575,50.0648699137745,17.091305046699,48.2661933898926,0,0,0,40,299.9423828125,1,6,1,1.90139770507813,55.2297172546387,,,,,,,,,,,,,,,,
,3932119557.5105,299.942596435547,-32.2381794452667,-0.0048036982215673,2.90968358929166E-5,1,0.999253354069792,40.0298881530762,1.9948678729761,4.72000008448958,-0.0543375683216984,-0.00945288203184934,2.5,-1.61918416072471E-6,-0.00480356206256409,-4.80970873641139E-6,299.942108154297,299.942108154297,-61.688892364502,-2.78746652603149,49.7975529601976,17.0892797338468,48.2610130310059,0,0,0,40,299.939819335937,1,6,1,1.90017700195313,54.7409591674805,,,,,,,,,,,,,,,,
,3932119558.2135,299.942596435547,-149.649751663208,-0.00702504764969382,0.000149744889405888,1,0.999253354069792,40.0298881530762,1.99491033289948,4.72000008448958,-0.0794367116921469,-0.0139944810029155,2.5,-1.74016102233125E-5,-0.00702483854556266,-2.20670532211599E-5,299.943084716797,299.943084716797,-237.610610961914,-61.688892364502,49.8264732154091,17.0909160959998,48.2632675170898,0,0,0,40,299.940093994141,1,6,1,1.90200805664062,54.7409591674805,,,,,,,,,,,,,,,,
,3932119559.1585,299.942596435547,-326.453636169434,-0.00960188124990907,8.90003251328498E-5,1,0.999253354069792,40.0298881530762,1.99489481651894,4.72000008448958,-0.108595054470864,-0.0190052199055686,2.5,-1.29660541001613E-5,-0.00960160263900652,-1.93430241404968E-5,299.942108154297,299.942108154297,-415.296661376953,-237.610610961914,50.2641851861784,17.0927402573966,48.2637176513672,0,0,0,40,299.940948486328,1,6,1,1.90170288085938,54.7409591674805,,,,,,,,,,,,,,,,
,3932119560.202,299.9423828125,-529.739212036133,-0.0111905504908771,5.92496597333773E-5,1,0.999253354069792,40.0298881530762,1.9948993412551,4.72000008448958,-0.126570146916621,-0.0221075170952524,2.5,-1.13775159785899E-5,-0.011190228349341,-1.8809552928362E-5,299.943084716797,299.943084716797,-644.181762695313,-415.296661376953,50.1500674223707,17.0923707481453,48.2560615539551,0,0,0,40,299.940368652344,1,6,1,1.9110107421875,55.2297172546387,,,,,,,,,,,,,,,,
,3932119561.2515,299.94189453125,-744.241638183594,-0.0123031332119794,4.36390253565407E-5,1,0.999253354069792,40.0298881530762,1.99485606614119,4.72000008448958,-0.139157370457656,-0.0242685857550702,2.5,-9.29202307449427E-6,-0.0123027813809218,-1.74628964477801E-5,299.941680908203,299.941680908203,-844.301513671875,-644.181762695313,49.7295512790245,17.0932096660391,48.2585372924805,0,0,0,40,299.940948486328,1,6,1,1.904296875,54.7409591674805,,,,,,,,,,,,,,,,
,3932119562.273,299.941528320313,-957.850036621094,-0.013153998074861,3.4042196750027E-5,1,0.999253354069792,40.0298881530762,1.99486835337831,4.72000008448958,-0.14878696699414,-0.0259193952828736,2.5,-7.48431033548128E-6,-0.0131536237062161,-1.62201520506377E-5,299.942108154297,299.942108154297,-1071.39855957031,-844.301513671875,49.7530001346014,17.0918760663237,48.2556076049805,0,0,0,40,299.941375732422,1,6,1,1.91177368164062,55.7184753417969,,,,,,,,,,,,,,,,
,3932119563.233,299.941314697266,-1147.41931152344,-0.0138339563131329,2.81579023417946E-5,1,0.999253354069792,40.0298881530762,1.99485419136772,4.72000008448958,-0.156474889501377,-0.0272712780110327,2.5,-8.95338998030299E-6,-0.013833561982843,-1.81405908596817E-5,299.940948486328,299.940948486328,-1223.44006347656,-1071.39855957031,49.6545149411783,17.0947002788265,48.2549324035645,0,0,0,40,299.941802978516,1,6,1,1.90032958984375,54.7409591674805,,,,,,,,,,,,,,,,
,3932119564.2065,299.941818237305,-1337.90393066406,-0.0143924925298996,2.34728198804459E-5,1,0.999253354069792,40.0298881530762,1.99488459064682,4.72000008448958,-0.162797163652811,-0.0283593621093628,2.5,-8.13141101761766E-6,-0.0143920828593147,-1.76893443929208E-5,299.941680908203,299.941680908203,-1452.36779785156,-1223.44006347656,49.7100105660437,17.0923792302586,48.2605628967285,0,0,0,40,299.940368652344,1,6,1,1.90185546875,55.2297172546387,,,,,,,,,,,,,,,,
,3932119565.243,299.941528320313,-1553.98809814453,-0.0148636637116624,1.9815190178319E-5,1,0.999253354069792,40.0298881530762,1.99489393835491,4.72000008448958,-0.168129446509634,-0.0292764709298449,2.5,-7.38725905456188E-6,-0.0148632414567727,-1.72578817230904E-5,299.941955566406,299.941955566406,-1655.6083984375,-1452.36779785156,49.8718076695245,17.0946500937105,48.2576370239258,0,0,0,40,299.940368652344,1,6,1,1.8994140625,54.7409591674805,,,,,,,,,,,,,,,,
,3932119566.2085,299.941101074219,-1743.55743408203,-0.0152654442518936,1.81360005247395E-5,1,0.999253354069792,40.0298881530762,1.99493985343173,4.72000008448958,-0.172679126269455,-0.0300619794134806,2.5,-7.00973502203755E-6,-0.0152650111893321,-1.71469720864215E-5,299.941101074219,299.941101074219,-1831.50646972656,-1655.6083984375,49.9718561199861,17.089514570085,48.2637176513672,0,0,0,40,299.940368652344,1,6,1,1.90109252929687,55.2297172546387,,,,,,,,,,,,,,,,
,3932119567.2215,299.940948486328,-1945.97271728516,-0.0156095915693986,1.56943326076266E-5,1,0.999253354069792,40.0298881530762,1.99485042590521,4.72000008448958,-0.176565097648848,-0.0307344750865089,2.5,-6.82314565347808E-6,-0.0156091490699196,-1.71886750467183E-5,299.941101074219,299.941101074219,-2060.43896484375,-1831.50646972656,49.7733224761014,17.0912033438098,48.267993927002,0,0,0,40,299.942810058594,1,6,1,1.90338134765625,55.2297172546387,,,,,,,,,,,,,,,,
,3932119568.241,299.940948486328,-2146.96740722656,-0.0159129297000195,1.43357725845903E-5,1,0.999253354069792,40.0298881530762,1.99486061872837,4.72000008448958,-0.179995506811773,-0.0313412833948314,2.5,-7.7867090877718E-6,-0.0159124780740639,-1.83533781412959E-5,299.940795898438,299.940795898438,-2233.49584960938,-2060.43896484375,49.9015095532553,17.0912351206326,48.2702484130859,0,0,0,40,299.93994140625,1,6,1,1.90093994140625,55.2297172546387,,,,,,,,,,,,,,,,
,3932119569.2195,299.941390991211,-2334.96923828125,-0.016179583099169,1.35601346752722E-5,1,0.999253354069792,40.0298881530762,1.99487052574652,4.72000008448958,-0.18301588604656,-0.0318475184143279,2.5,-6.22871295154354E-6,-0.0161791248284263,-1.69722164624572E-5,299.941101074219,299.941101074219,-2436.44262695313,-2233.49584960938,50.1633551071976,17.0907858425737,48.2677688598633,0,0,0,40,299.941375732422,1,6,1,1.904296875,55.2297172546387,,,,,,,,,,,,,,,,
,3932119570.201,299.941314697266,-2537.23986816406,-0.0164187386456932,1.03424532093017E-5,1,0.999253354069792,40.0298881530762,1.99480643426852,4.72000008448958,-0.185716097492396,-0.0323130057708299,2.5,-5.94435618857644E-6,-0.0164182739159762,-1.68463882518107E-5,299.941680908203,299.941680908203,-2638.037109375,-2436.44262695313,49.6123070011399,17.0916258810142,48.2664184570313,0,0,0,40,299.943084716797,1,6,1,1.90109252929687,55.2297172546387,,,,,,,,,,,,,,,,
,3932119571.193,299.941024780273,-2738.92468261719,-0.0166320570760373,9.25181816058131E-6,1,0.999253354069792,40.0298881530762,1.99486849964867,4.72000008448958,-0.188133730078553,-0.0327389843668912,2.5,-6.47933546519267E-6,-0.0166315861805352,-1.75227147581374E-5,299.940948486328,299.940948486328,-2839.81225585938,-2638.037109375,50.0031212607553,17.0922974608369,48.2630424499512,0,0,0,40,299.941802978516,1,6,1,1.90109252929687,54.7409591674805,,,,,,,,,,,,,,,,
,3932119572.1785,299.940948486328,-2927.841796875,-0.0168224173008839,8.46938069649839E-6,1,0.999253354069792,40.0298881530762,1.99483643951712,4.72000008448958,-0.19028177441726,-0.0331262807629604,2.5,-7.71169548163767E-6,-0.0168219403122997,-1.88811568826068E-5,299.941101074219,299.941101074219,-3015.87133789063,-2839.81225585938,49.768632704986,17.0909686481508,48.2713737487793,0,0,0,40,299.942810058594,1,6,1,1.8994140625,54.7409591674805,,,,,,,,,,,,,,,,
,3932119573.2,299.940658569336,-3131.03735351562,-0.0169965281160265,7.48716179726934E-6,1,0.999253354069792,40.0298881530762,1.99486725842073,4.72000008448958,-0.192257318798344,-0.0334507421346016,2.5,-6.12181403437557E-6,-0.0169960474802169,-1.74066251698473E-5,299.940795898438,299.940795898438,-3246.20336914063,-3015.87133789063,49.8999462962168,17.0905388770769,48.2745246887207,0,0,0,40,299.942810058594,1,6,1,1.90322875976562,54.7409591674805,,,,,,,,,,,,,,,,
,3932119574.2735,299.940444946289,-3347.03625488281,-0.0171547965487085,6.94669972986577E-6,1,0.999253354069792,40.0298881530762,1.99486219093959,4.72000008448958,-0.194045180197743,-0.0337732583325714,2.5,-7.16140893437489E-6,-0.0171543109292424,-1.85509436054335E-5,299.940521240234,299.940521240234,-3447.869140625,-3246.20336914063,49.8038059883514,17.092034370603,48.2758750915527,0,0,0,40,299.943817138672,1,6,1,1.90170288085938,55.2297172546387,,,,,,,,,,,,,,,,
,3932119575.269,299.940444946289,-3548.70910644531,-0.017295085497615,6.55958529535192E-6,1,0.999253354069792,40.0298881530762,1.99485451956415,4.72000008448958,-0.195631966631333,-0.0340456227626372,2.5,-6.8930939364271E-6,-0.0172945961532879,-1.83754547211589E-5,299.940368652344,299.940368652344,-3649.54907226562,-3447.869140625,49.7858285324091,17.0924245115784,48.2751998901367,0,0,0,40,299.942810058594,1,6,1,1.90017700195313,55.2297172546387,,,,,,,,,,,,,,,,
,3932119576.223,299.940521240234,-3737.51721191406,-0.0174288996825098,5.80413448816558E-6,1,0.999253354069792,40.0298881530762,1.9948942402696,4.72000008448958,-0.197148453383525,-0.0343150000237484,2.5,-7.41564189323568E-6,-0.0174284062274505,-1.8986516714092E-5,299.940521240234,299.940521240234,-3825.4853515625,-3649.54907226562,49.8514853280245,17.0923835596533,48.27294921875,0,0,0,40,299.944091796875,1,6,1,1.90277099609375,55.2297172546387,,,,,,,,,,,,,,,,
,3932119577.182,299.941314697266,-3926.31579589844,-0.0175470345629866,4.92264619320272E-6,1,0.999253354069792,40.0298881530762,1.99482519681185,4.72000008448958,-0.198481505219516,-0.034526982690706,2.5,-5.74632673385097E-6,-0.0175465385023479,-1.73953264462063E-5,299.940521240234,299.940521240234,-4027.14624023438,-3825.4853515625,49.8647730128514,17.0919455618718,48.2733993530273,0,0,0,40,299.940948486328,1,6,1,1.9097900390625,54.7409591674805,,,,,,,,,,,,,,,,
,3932119578.2035,299.94189453125,-4140.66857910156,-0.0176607963501888,6.90280241137695E-6,1,0.999253354069792,40.0298881530762,1.99486756385276,4.72000008448958,-0.199772704957258,-0.0347497366994463,2.5,-5.62458343327215E-6,-0.0176602968949043,-1.73487202227692E-5,299.942108154297,299.942108154297,-4254.19091796875,-4027.14624023438,49.9288665514284,17.0907188649952,48.2754249572754,0,0,0,40,299.941802978516,1,6,1,1.90261840820313,55.2297172546387,,,,,,,,,,,,,,,,
,3932119579.233,299.94189453125,-4343.06469726562,-0.0177601082778912,6.51289771511604E-6,1,0.999253354069792,40.0298881530762,1.99484439619013,4.72000008448958,-0.200889779110782,-0.0349681467067951,2.5,-7.72447544526977E-6,-0.0177596046725903,-1.9514133808645E-5,299.941680908203,299.941680908203,-4431.9384765625,-4254.19091796875,49.7803571327745,17.0940184241903,48.2718238830566,0,0,0,40,299.942810058594,1,6,1,1.90353393554687,55.2297172546387,,,,,,,,,,,,,,,,
,3932119580.195,299.941528320313,-4532.78564453125,-0.0178550661816591,8.84496982058763E-6,1,0.999253354069792,40.0298881530762,1.99487430905365,4.72000008448958,-0.201963026532052,-0.035177319564734,2.5,-9.68442490774818E-6,-0.0178545588425759,-2.15367509718525E-5,299.942108154297,299.942108154297,-4633.6328125,-4431.9384765625,49.7217349938322,17.0940515311573,48.2704734802246,0,0,0,40,299.943389892578,1,6,1,1.9012451171875,54.7409591674805,,,,,,,,,,,,,,,,
,3932119581.1555,299.940658569336,-4721.58935546875,-0.0179432287947945,6.43667163992897E-6,1,0.999253354069792,40.0298881530762,1.99483871208731,4.72000008448958,-0.202964168181174,-0.0353078204768677,2.5,-5.9678022399835E-6,-0.0179427219629788,-1.7878463963229E-5,299.940948486328,299.940948486328,-4809.5458984375,-4633.6328125,49.751436877563,17.0932895082576,48.270923614502,0,0,0,40,299.944519042969,1,6,1,1.91314697265625,55.2297172546387,,,,,,,,,,,,,,,,
,3932119582.1845,299.94172668457,-4923.18920898438,-0.018028471526925,4.03036708567982E-6,1,0.999253354069792,40.0298881530762,1.99485616632318,4.72000008448958,-0.203927109927716,-0.0354930755005663,2.5,-7.51887977844426E-6,-0.0180279607131266,-1.94856698803633E-5,299.940368652344,299.940368652344,-5036.83251953125,-4809.5458984375,49.7264247649476,17.092578327225,48.2673187255859,0,0,0,40,299.942108154297,1,6,1,1.90185546875,55.2297172546387,,,,,,,,,,,,,,,,
,3932119583.249,299.942596435547,-5136.8994140625,-0.0181040101065983,8.66311713504942E-6,1,0.999253354069792,40.0298881530762,1.99494343019484,4.72000008448958,-0.204793299767905,-0.0356252989434866,2.5,-5.96044151087194E-6,-0.0181034977555511,-1.79769865818038E-5,299.943084716797,299.943084716797,-5236.96630859375,-5036.83251953125,50.147722536813,17.093192084995,48.2666435241699,0,0,0,40,299.942535400391,1,6,1,1.90414428710938,55.2297172546387,,,,,,,,,,,,,,,,
,3932119584.2315,299.943099975586,-5335.43725585937,-0.0181742818200489,1.80225865355382E-5,1,0.999253354069792,40.0298881530762,1.99488271782619,4.72000008448958,-0.205580716540674,-0.0357710157546208,2.5,-6.73391216496889E-6,-0.0181737667319732,-1.87966897867988E-5,299.942108154297,299.942108154297,-5433.908203125,-5236.96630859375,50.0085926603899,17.0933808415979,48.2691192626953,0,0,0,40,299.943389892578,1,6,1,1.90261840820313,54.7409591674805,,,,,,,,,,,,,,,,
,3932119585.1915,299.943740844727,-5522.58276367188,-0.0182405582953777,9.2444162354115E-6,1,0.999253354069792,40.0298881530762,1.99489902089633,4.72000008448958,-0.206327539600816,-0.0359276146245655,2.5,-9.04573009115989E-6,-0.0182400394804146,-2.11520541614373E-5,299.944091796875,299.944091796875,-5611.25732421875,-5433.908203125,49.667020997486,17.09482191645,48.2700233459473,0,0,0,40,299.940368652344,1,6,1,1.90200805664062,55.2297172546387,,,,,,,,,,,,,,,,
,3932119586.201,299.943237304687,-5712.86108398438,-0.0183046824532973,4.20908482098943E-6,1,0.999253354069792,40.0298881530762,1.99485667625503,4.72000008448958,-0.207052483875854,-0.0360310997904399,2.5,-7.12589132807282E-6,-0.0183041634275048,-1.92744969221146E-5,299.943389892578,299.943389892578,-5814.46484375,-5611.25732421875,49.9030728102937,17.0923230754819,48.2783546447754,0,0,0,40,299.937530517578,1,6,1,1.90399169921875,55.2297172546387,,,,,,,,,,,,,,,,
,3932119587.205,299.943161010742,-5915.28369140625,-0.0183641006794653,2.78842808449591E-6,1,0.999253354069792,40.0298881530762,1.9948988004261,4.72000008448958,-0.207725838907004,-0.0361659314508942,2.5,-8.66430238901523E-6,-0.018363579041368,-2.08519204374548E-5,299.943084716797,299.943084716797,-6016.1025390625,-5814.46484375,49.9077625814091,17.0919707546284,48.2688941955566,0,0,0,40,299.940795898438,1,6,1,1.90322875976562,55.2297172546387,,,,,,,,,,,,,,,,
,3932119588.19,299.942947387695,-6117.7060546875,-0.0184249999994249,3.15722697174191E-6,1,0.999253354069792,40.0298881530762,1.99488885238748,4.72000008448958,-0.208418889100316,-0.0362558250260402,2.5,-6.05325001605711E-6,-0.0184244785403868,-1.82809816506305E-5,299.943237304687,299.943237304687,-6219.3095703125,-6016.1025390625,49.731114536063,17.0920317445484,48.2675437927246,0,0,0,40,299.940948486328,1,6,1,1.91253662109375,55.2297172546387,,,,,,,,,,,,,,,,
,3932119589.1705,299.942306518555,-6319.31494140625,-0.0184757116743838,2.52353289683499E-6,1,0.999253354069792,40.0298881530762,1.99485054287556,4.72000008448958,-0.208985528838305,-0.0363730164817464,2.5,-7.66809397443759E-6,-0.0184751881213593,-1.99290770818795E-5,299.942657470703,299.942657470703,-6419.3203125,-6219.3095703125,49.8663362698899,17.0920530621079,48.2688941955566,0,0,0,40,299.938934326172,1,6,1,1.91024780273438,55.2297172546387,,,,,,,,,,,,,,,,
,3932119590.1965,299.942031860352,-6520.09155273437,-0.0185308821033457,2.74670643925942E-6,1,0.999253354069792,40.0298881530762,1.99490333417271,4.72000008448958,-0.209617690685322,-0.036466628325105,2.5,-6.28303561528239E-6,-0.0185303581143515,-1.85802924801508E-5,299.941955566406,299.941955566406,-6620.86279296875,-6419.3203125,50.066433170813,17.0915904237679,48.2702484130859,0,0,0,40,299.938385009766,1,6,1,1.90170288085938,54.7409591674805,,,,,,,,,,,,,,,,
,3932119591.182,299.942321777344,-6708.88037109375,-0.0185771610607333,2.35619319655722E-6,1,0.999253354069792,40.0298881530762,1.99489503787807,4.72000008448958,-0.210139297729583,-0.0365635923515831,2.5,-6.83295425074759E-6,-0.0185766352755086,-1.91605214073937E-5,299.942108154297,299.942108154297,-6796.89794921875,-6620.86279296875,49.8069325024283,17.0923765154819,48.2695693969727,0,0,0,40,299.939086914063,1,6,1,1.90017700195313,55.2297172546387,,,,,,,,,,,,,,,,
,3932119592.1515,299.943313598633,-6909.72778320312,-0.018624407569054,7.00104447634381E-6,1,0.999253354069792,40.0298881530762,1.99490772538538,4.72000008448958,-0.210672491893807,-0.0366713682890238,2.5,-8.13801901920567E-6,-0.018623879056352,-2.04964546106574E-5,299.942535400391,299.942535400391,-7022.5576171875,-6796.89794921875,49.7983345887168,17.0929325130579,48.269344329834,0,0,0,40,299.939086914063,1,6,1,1.89910888671875,54.7409591674805,,,,,,,,,,,,,,,,
,3932119593.2115,299.943954467773,-7123.38134765625,-0.0186710335351969,3.95714706593474E-6,1,0.999253354069792,40.0298881530762,1.99487903967887,4.72000008448958,-0.211195847104589,-0.0367691904570089,2.5,-8.7356988666251E-6,-0.0186705029845931,-2.11245980796924E-5,299.944091796875,299.944091796875,-7224.205078125,-7022.5576171875,49.8686811554476,17.0915112457473,48.2661933898926,0,0,0,40,299.938934326172,1,6,1,1.90261840820313,55.2297172546387,,,,,,,,,,,,,,,,
,3932119594.225,299.943603515625,-7325.84204101562,-0.0187116259741147,1.85940430730334E-6,1,0.999253354069792,40.0298881530762,1.99489125166563,4.72000008448958,-0.211664143540369,-0.0368039131115288,2.5,-4.7387471882824E-6,-0.0187110971750598,-1.71543027862839E-5,299.943817138672,299.943817138672,-7427.47900390625,-7224.205078125,49.9484072644091,17.0923723423585,48.2695693969727,0,0,0,40,299.938812255859,1,6,1,1.89971923828125,55.2297172546387,,,,,,,,,,,,,,,,
,3932119595.194,299.942749023438,-7526.75390625,-0.018754223992118,5.79769356596022E-6,1,0.999253354069792,40.0298881530762,1.99488822660802,4.72000008448958,-0.212142341813604,-0.0369070151937082,2.5,-6.46207902627741E-6,-0.0187536933860036,-1.89054852527183E-5,299.943389892578,299.943389892578,-7626.02880859375,-7427.47900390625,49.6849984534283,17.091251012583,48.2727241516113,0,0,0,40,299.93994140625,1,6,1,1.91009521484375,55.2297172546387,,,,,,,,,,,,,,,,
,3932119596.223,299.942321777344,-7727.6015625,-0.0187918291813982,5.70671994775826E-6,1,0.999253354069792,40.0298881530762,1.99489103543408,4.72000008448958,-0.212566223131845,-0.0369913749398891,2.5,-7.38634215719194E-6,-0.0187912971924825,-1.98542838271972E-5,299.942108154297,299.942108154297,-7829.17431640625,-7626.02880859375,49.6779637967553,17.093353945916,48.2756500244141,0,0,0,40,299.940368652344,1,6,1,1.8988037109375,55.2297172546387,,,,,,,,,,,,,,,,
,3932119597.2215,299.941741943359,-7916.33349609375,-0.0188271094924097,2.44598897118009E-6,1,0.999253354069792,40.0298881530762,1.9948854710853,4.72000008448958,-0.212965859379353,-0.0370542385721208,2.5,-6.82719556440418E-6,-0.0188265772581067,-1.93182007874539E-5,299.942535400391,299.942535400391,-8003.49267578125,-7829.17431640625,49.5927662881591,17.091762504943,48.2758750915527,0,0,0,40,299.940093994141,1,6,1,1.91116333007813,55.2297172546387,,,,,,,,,,,,,,,,
,3932119598.1805,299.942092895508,-8116.32739257812,-0.0188664536265139,8.06629040021301E-7,1,0.999253354069792,40.0298881530762,1.99486984314243,4.72000008448958,-0.213404110432593,-0.0371612561232998,2.5,-9.48181237658891E-6,-0.0188659183608357,-2.19984139928343E-5,299.940948486328,299.940948486328,-8229.162109375,-8003.49267578125,49.7748857331399,17.0933315683532,48.27294921875,0,0,0,40,299.943389892578,1,6,1,1.89956665039062,55.2297172546387,,,,,,,,,,,,,,,,
,3932119599.178,299.943023681641,-8318.0859375,-0.0189022593072326,2.10007907857014E-6,1,0.999253354069792,40.0298881530762,1.99485905797052,4.72000008448958,-0.213816686597497,-0.0371815579546305,2.5,-5.07764333293327E-6,-0.0189017254529957,-1.76176552287856E-5,299.943237304687,299.943237304687,-8407.009765625,-8229.162109375,49.9460623788514,17.0942345982567,48.267993927002,0,0,0,40,299.941375732422,1,6,1,1.90338134765625,54.7409591674805,,,,,,,,,,,,,,,,
,3932119600.171,299.942672729492,-8506.9912109375,-0.0189361303184038,2.37569160681552E-6,1,0.999253354069792,40.0298881530762,1.99488249433977,4.72000008448958,-0.214197945364198,-0.0372734046971394,2.5,-7.27934453446698E-6,-0.0189355942946584,-1.98413855926033E-5,299.942810058594,299.942810058594,-8606.97265625,-8407.009765625,49.8890034969476,17.0926377428661,48.2704734802246,0,0,0,40,299.942108154297,1,6,1,1.89910888671875,55.2297172546387,,,,,,,,,,,,,,,,
,3932119601.1445,299.942535400391,-8707.7939453125,-0.0189690565956701,1.71987217459896E-6,1,0.999253354069792,40.0298881530762,1.99489256658577,4.72000008448958,-0.214574690614003,-0.0373196673280006,2.5,-5.63668362261841E-6,-0.0189685208571186,-1.82201958914913E-5,299.942535400391,299.942535400391,-8808.615234375,-8606.97265625,49.9577868066399,17.092332073091,48.2799301147461,0,0,0,40,299.941528320313,1,6,1,1.90017700195313,55.2297172546387,,,,,,,,,,,,,,,,
,3932119602.1305,299.942596435547,-8907.86181640625,-0.0189980523322775,1.0477115211586E-5,1,0.999253354069792,40.0298881530762,1.99490597194904,4.72000008448958,-0.214903465027986,-0.0373804731906072,2.5,-5.95670451570535E-6,-0.0189975155708718,-1.85590137851391E-5,299.942535400391,299.942535400391,-9007.1083984375,-8808.615234375,49.9405909792168,17.0930250129788,48.2808303833008,0,0,0,40,299.941528320313,1,6,1,1.90017700195313,55.2297172546387,,,,,,,,,,,,,,,,
,3932119603.216,299.942657470703,-9119.92138671875,-0.0190285885586898,7.28312467324497E-6,1,0.999253354069792,40.0298881530762,1.99488435281114,4.72000008448958,-0.215246197450395,-0.0374427198191647,2.5,-6.19253798084585E-6,-0.0190280507895924,-1.8814639514425E-5,299.942657470703,299.942657470703,-9232.734375,-9007.1083984375,49.6982861382553,17.0912386556898,48.2815055847168,0,0,0,40,299.940368652344,1,6,1,1.9036865234375,55.2297172546387,,,,,,,,,,,,,,,,
